state_id,energy,J,parity,m1_true,m2_true,m3_true,r_true
383978,11407.258144,25,f,3,1,3,4
383982,11451.187654,25,f,2,3,3,3
383995,11583.041162,25,f,3,1,3,3
384000,11655.902572,25,f,2,3,3,2
384008,11739.017362,25,f,3,1,3,2
384018,11859.723588,25,f,2,3,3,1
384022,11911.209326,25,f,3,1,3,1
384053,12345.893831,25,f,0,1,5,1
384114,12925.490356,25,f,4,1,3,3
384329,14645.481971,25,f,2,1,5,3
384354,14804.140281,25,f,2,1,5,2
384374,14950.713521,25,f,2,1,5,1
384544,15951.278175,25,f,3,1,5,3
384578,16105.629233,25,f,3,1,5,2
395120,3596.41716,25,e,0,5,0,1
395126,4670.459411,25,e,3,1,0,4
395127,4722.537292,25,e,2,3,0,3
395128,4813.664542,25,e,1,5,0,2
395131,4935.930195,25,e,0,7,0,1
395133,5057.094242,25,e,1,5,0,1
395136,5144.953924,25,e,2,3,0,1
395137,5192.080965,25,e,3,1,0,1
395144,5939.31609,25,e,3,3,0,4
395145,6022.657074,25,e,2,5,0,3
395147,6136.777381,25,e,1,7,0,2
395148,6157.638029,25,e,3,3,0,3
395150,6271.215418,25,e,2,5,0,2
395151,6276.694834,25,e,0,9,0,1
395154,6373.193074,25,e,3,3,0,2
395155,6414.276025,25,e,1,7,0,1
395156,6430.434647,25,e,1,4,1,2
395159,6523.848996,25,e,2,5,0,1
395160,6538.541347,25,e,0,6,1,1
395163,6601.536017,25,e,3,3,0,1
395169,6852.800919,25,e,0,3,2,1
395171,7105.00355,25,e,5,1,0,6
395177,7375.030707,25,e,4,3,0,4
395183,7595.004535,25,e,4,3,0,3
395186,7627.037441,25,e,2,4,1,3
395189,7726.516052,25,e,1,6,1,2
395190,7732.985427,25,e,3,5,0,2
395193,7821.582492,25,e,4,3,0,2
395195,7853.916142,25,e,0,8,1,1
395196,7854.820341,25,e,2,4,1,2
395200,7984.539224,25,e,1,6,1,1
395203,7996.862703,25,e,3,5,0,1
395205,8066.049127,25,e,4,3,0,1
395206,8085.462883,25,e,2,4,1,1
395208,8141.379598,25,e,0,5,2,1
395227,8755.004015,25,e,4,2,1,5
395231,8815.084284,25,e,3,4,1,4
395232,8901.453046,25,e,6,1,0,4
395241,9050.380337,25,e,3,4,1,3
395247,9169.857113,25,e,2,6,1,2
395249,9185.871005,25,e,3,1,2,4
395252,9233.165847,25,e,2,3,2,3
395254,9276.565907,25,e,5,3,0,2
395255,9283.950835,25,e,3,4,1,2
395258,9317.709683,25,e,6,1,0,2
395264,9435.999792,25,e,2,6,1,1
395265,9439.09166,25,e,2,3,2,2
395268,9518.881524,25,e,3,1,2,2
395269,9525.179565,25,e,3,4,1,1
395273,9568.059689,25,e,6,1,0,1
395278,9645.785821,25,e,2,3,2,1
395280,9695.168907,25,e,3,1,2,1
395300,10127.691872,25,e,7,1,0,5
395312,10317.757802,25,e,7,1,0,4
395315,10364.246225,25,e,5,2,1,4
395316,10366.49215,25,e,4,1,2,5
395320,10445.082706,25,e,6,0,1,4
395329,10566.339648,25,e,5,2,1,3
395332,10604.436881,25,e,6,0,1,3
395350,10806.802675,25,e,6,0,1,2
395359,10908.964707,25,e,1,4,3,2
395369,11023.136047,25,e,5,2,1,1
395370,11025.146522,25,e,2,2,3,2
395371,11036.443625,25,e,6,0,1,1
395376,11097.059304,25,e,4,1,2,1
395379,11125.512041,25,e,1,4,3,1
395384,11204.398145,25,e,2,2,3,1
395389,11289.874228,25,e,1,1,4,2
395398,11429.738296,25,e,1,1,4,1
395470,12199.235701,25,e,3,2,3,3
395481,12285.242792,25,e,5,1,2,2
395492,12384.273817,25,e,3,2,3,2
395498,12427.434754,25,e,4,0,3,2
395519,12603.98739,25,e,4,0,3,1
395550,12951.879782,25,e,0,2,5,1
395709,14096.038477,25,e,1,2,5,2
395732,14264.360376,25,e,1,2,5,1
395891,15204.717052,25,e,3,0,5,4
395922,15365.321229,25,e,3,0,5,3
395950,15482.588548,25,e,3,0,5,2
395970,15617.089492,25,e,3,0,5,1
407475,4174.376092,26,e,1,4,0,2
407478,4286.514591,26,e,0,6,0,1
407482,4499.532916,26,e,3,0,0,1
407489,5391.812236,26,e,2,4,0,3
407490,5471.011385,26,e,4,0,0,4
407491,5495.195678,26,e,1,6,0,2
407492,5520.23115,26,e,3,2,0,3
407493,5602.463986,26,e,4,0,0,3
407494,5621.717005,26,e,2,4,0,2
407495,5626.732277,26,e,0,8,0,1
407496,5711.746656,26,e,3,2,0,2
407499,5756.419781,26,e,1,6,0,1
407501,5855.777437,26,e,2,4,0,1
407502,5901.6148,26,e,0,5,1,1
407504,5919.734274,26,e,3,2,0,1
407505,5942.309864,26,e,4,0,0,1
407510,6286.165097,26,e,1,0,2,1
407511,6515.76383,26,e,5,0,0,6
407512,6538.081777,26,e,4,2,0,5
407513,6600.545396,26,e,3,4,0,4
407518,6837.697021,26,e,3,4,0,3
407519,6860.915109,26,e,5,0,0,4
407520,6944.886376,26,e,4,2,0,3
407522,6961.892346,26,e,2,6,0,2
407525,7010.566396,26,e,2,3,1,3
407526,7073.871966,26,e,3,4,0,2
407527,7098.251499,26,e,1,5,1,2
407532,7216.374201,26,e,0,7,1,1
407534,7231.479331,26,e,2,6,0,1
407536,7320.683546,26,e,3,4,0,1
407537,7338.834611,26,e,1,5,1,1
407541,7427.74121,26,e,2,3,1,1
407544,7517.016274,26,e,0,4,2,1
407553,7934.471994,26,e,6,0,0,6
407554,7965.957909,26,e,5,2,0,5
407561,8170.90061,26,e,5,2,0,4
407563,8246.579592,26,e,6,0,0,4
407564,8285.203729,26,e,4,4,0,3
407565,8287.212553,26,e,2,5,1,3
407570,8396.885878,26,e,1,7,1,2
407576,8530.462333,26,e,4,4,0,2
407578,8533.733119,26,e,2,5,1,2
407579,8596.471735,26,e,5,2,0,2
407582,8619.74178,26,e,6,0,0,2
407583,8631.591686,26,e,2,2,2,3
407584,8636.112245,26,e,3,3,1,2
407585,8670.933747,26,e,1,7,1,1
407587,8702.241409,26,e,1,4,2,2
407590,8780.97831,26,e,2,5,1,1
407591,8792.90259,26,e,4,4,0,1
407594,8842.314441,26,e,5,2,0,1
407599,8920.889053,26,e,1,4,2,1
407603,8997.975655,26,e,2,2,2,1
407618,9393.310288,26,e,4,3,1,5
407628,9619.969053,26,e,4,3,1,4
407642,9837.617541,26,e,4,3,1,3
407649,9968.787498,26,e,4,0,2,4
407657,10061.011007,26,e,4,3,1,2
407661,10101.462104,26,e,4,0,2,3
407663,10110.195063,26,e,5,1,1,2
407672,10238.691009,26,e,4,0,2,2
407681,10339.199481,26,e,5,1,1,1
407685,10396.707144,26,e,0,5,3,1
407686,10397.315353,26,e,3,2,2,1
407688,10421.028665,26,e,4,0,2,1
407705,10748.808855,26,e,0,2,4,1
407717,10949.154114,26,e,6,1,1,5
407730,11125.973517,26,e,6,1,1,4
407759,11426.05062,26,e,3,1,3,4
407764,11471.165729,26,e,2,3,3,3
407779,11601.860883,26,e,3,1,3,3
407780,11618.207078,26,e,5,0,2,2
407785,11675.831753,26,e,2,3,3,2
407793,11758.003864,26,e,3,1,3,2
407806,11879.65901,26,e,2,3,3,1
407811,11930.297479,26,e,3,1,3,1
407819,12014.363665,26,e,2,0,4,2
407825,12126.012442,26,e,2,0,4,1
407849,12365.058994,26,e,0,1,5,1
407916,12944.242865,26,e,4,1,3,3
408167,14664.275775,26,e,2,1,5,3
408197,14823.166553,26,e,2,1,5,2
408218,14969.648788,26,e,2,1,5,1
408412,15970.676318,26,e,3,1,5,3
408449,16124.337555,26,e,3,1,5,2
420034,3616.883511,26,f,0,5,0,1
420038,4692.009227,26,f,3,1,0,4
420039,4742.963647,26,f,2,3,0,3
420040,4834.144675,26,f,1,5,0,2
420041,4865.770287,26,f,3,1,0,3
420043,4956.467234,26,f,0,7,0,1
420044,5028.008816,26,f,3,1,0,2
420045,5077.547503,26,f,1,5,0,1
420047,5165.338151,26,f,2,3,0,1
420048,5213.648359,26,f,3,1,0,1
420049,5244.719148,26,f,0,4,1,1
420054,6043.153308,26,f,2,5,0,3
420056,6157.327821,26,f,1,7,0,2
420057,6178.025995,26,f,3,3,0,3
420058,6274.838154,26,f,4,1,0,3
420059,6291.671261,26,f,2,5,0,2
420060,6297.300764,26,f,0,9,0,1
420062,6393.563337,26,f,3,3,0,2
420063,6434.794253,26,f,1,7,0,1
420064,6450.727878,26,f,1,4,1,2
420065,6453.854165,26,f,4,1,0,2
420066,6544.287704,26,f,2,5,0,1
420067,6558.896895,26,f,0,6,1,1
420069,6621.916997,26,f,3,3,0,1
420070,6663.657197,26,f,4,1,0,1
420071,6671.74093,26,f,1,4,1,1
420074,6872.882639,26,f,0,3,2,1
420079,7333.872308,26,f,5,1,0,5
420086,7615.364559,26,f,4,3,0,3
420089,7647.351774,26,f,2,4,1,3
420090,7690.635143,26,f,5,1,0,3
420091,7746.875438,26,f,1,6,1,2
420092,7753.430512,26,f,3,5,0,2
420095,7841.940623,26,f,4,3,0,2
420096,7874.342669,26,f,0,8,1,1
420097,7875.09629,26,f,2,4,1,2
420098,7891.757322,26,f,5,1,0,2
420101,8004.867288,26,f,1,6,1,1
420103,8017.307315,26,f,3,5,0,1
420105,8086.410986,26,f,4,3,0,1
420106,8105.747278,26,f,2,4,1,1
420107,8123.61909,26,f,5,1,0,1
420108,8161.541743,26,f,0,5,2,1
420123,8775.248591,26,f,4,2,1,5
420127,8835.432878,26,f,3,4,1,4
420136,9070.674054,26,f,3,4,1,3
420141,9190.200215,26,f,2,6,1,2
420143,9207.10373,26,f,3,1,2,4
420145,9253.292527,26,f,2,3,2,3
420147,9296.861536,26,f,5,3,0,2
420148,9304.2684,26,f,3,4,1,2
420156,9456.361211,26,f,2,6,1,1
420157,9459.173097,26,f,2,3,2,2
420160,9539.729691,26,f,3,1,2,2
420161,9545.406954,26,f,3,4,1,1
420165,9591.291058,26,f,6,1,0,1
420168,9665.872163,26,f,2,3,2,1
420170,9716.118902,26,f,3,1,2,1
420185,10130.455946,26,f,0,1,4,1
420200,10384.711059,26,f,5,2,1,4
420201,10387.691497,26,f,4,1,2,5
420213,10586.596304,26,f,5,2,1,3
420240,10928.95521,26,f,1,4,3,2
420249,11043.424668,26,f,2,2,3,2
420250,11045.506516,26,f,5,2,1,1
420256,11145.478578,26,f,1,4,3,1
420261,11224.296973,26,f,2,2,3,1
420265,11310.179036,26,f,1,1,4,2
420273,11449.910718,26,f,1,1,4,1
420338,12219.136674,26,f,3,2,3,3
420357,12404.155445,26,f,3,2,3,2
420407,12971.447944,26,f,0,2,5,1
420550,14115.634891,26,f,1,2,5,2
420571,14283.924766,26,f,1,2,5,1
431589,4195.605733,27,f,1,4,0,2
431591,4307.8042,27,f,0,6,0,1
431597,5344.122165,27,f,3,2,0,4
431598,5413.059616,27,f,2,4,0,3
431599,5516.499392,27,f,1,6,0,2
431600,5541.352758,27,f,3,2,0,3
431601,5642.922122,27,f,2,4,0,2
431602,5648.094341,27,f,0,8,0,1
431603,5732.877218,27,f,3,2,0,2
431605,5777.693021,27,f,1,6,0,1
431607,5876.974261,27,f,2,4,0,1
431608,5922.709845,27,f,0,5,1,1
431610,5940.922205,27,f,3,2,0,1
431614,6559.243949,27,f,4,2,0,5
431615,6621.812518,27,f,3,4,0,4
431619,6858.907262,27,f,3,4,0,3
431620,6965.993849,27,f,4,2,0,3
431622,6983.169345,27,f,2,6,0,2
431624,7031.621989,27,f,2,3,1,3
431625,7095.057646,27,f,3,4,0,2
431626,7119.365365,27,f,1,5,1,2
431630,7237.542821,27,f,0,7,1,1
431632,7252.741279,27,f,2,6,0,1
431634,7341.86483,27,f,3,4,0,1
431635,7359.929367,27,f,1,5,1,1
431637,7448.752842,27,f,2,3,1,1
431640,7537.911033,27,f,0,4,2,1
431646,7987.069783,27,f,5,2,0,5
431652,8192.010246,27,f,5,2,0,4
431654,8306.334646,27,f,4,4,0,3
431655,8308.39481,27,f,2,5,1,3
431659,8396.117427,27,f,5,2,0,3
431660,8418.074241,27,f,1,7,1,2
431665,8551.544999,27,f,4,4,0,2
431667,8554.9153,27,f,2,5,1,2
431668,8617.662577,27,f,5,2,0,2
431670,8652.427638,27,f,2,2,2,3
431672,8692.093556,27,f,1,7,1,1
431674,8723.15721,27,f,1,4,2,2
431676,8802.029637,27,f,2,5,1,1
431677,8814.108778,27,f,4,4,0,1
431680,8863.602571,27,f,5,2,0,1
431683,8941.780957,27,f,1,4,2,1
431698,9414.430655,27,f,4,3,1,5
431706,9641.005845,27,f,4,3,1,4
431718,9858.628238,27,f,4,3,1,3
431731,10082.105945,27,f,4,3,1,2
431735,10131.856744,27,f,5,1,1,2
431750,10358.754523,27,f,5,1,1,1
431753,10417.485323,27,f,0,5,3,1
431754,10418.184438,27,f,3,2,2,1
431769,10769.292227,27,f,0,2,4,1
431779,10971.74933,27,f,6,1,1,5
431790,11148.391012,27,f,6,1,1,4
431815,11447.990953,27,f,3,1,3,4
431819,11491.911661,27,f,2,3,3,3
431832,11623.595262,27,f,3,1,3,3
431837,11696.526702,27,f,2,3,3,2
431845,11779.497243,27,f,3,1,3,2
431855,11900.360761,27,f,2,3,3,1
431859,11951.79812,27,f,3,1,3,1
431890,12385.725076,27,f,0,1,5,1
431951,12965.959309,27,f,4,1,3,3
432013,13543.953184,27,f,1,1,5,2
432027,13683.308329,27,f,1,1,5,1
432166,14685.504748,27,f,2,1,5,3
432191,14843.991049,27,f,2,1,5,2
432210,14990.563044,27,f,2,1,5,1
432381,15991.204024,27,f,3,1,5,3
432414,16145.515899,27,f,3,1,5,2
443177,3638.136199,27,e,0,5,0,1
443183,4711.917132,27,e,3,1,0,4
443184,4764.174437,27,e,2,3,0,3
443185,4855.411623,27,e,1,5,0,2
443188,4977.793303,27,e,0,7,0,1
443190,5098.786612,27,e,1,5,0,1
443193,5186.505229,27,e,2,3,0,1
443194,5233.44446,27,e,3,1,0,1
443201,5980.99629,27,e,3,3,0,4
443202,6064.43693,27,e,2,5,0,3
443204,6178.667758,27,e,1,7,0,2
443206,6294.667206,27,e,4,1,0,3
443207,6312.913002,27,e,2,5,0,2
443208,6318.698346,27,e,0,9,0,1
443211,6414.715981,27,e,3,3,0,2
443212,6456.10079,27,e,1,7,0,1
443213,6471.800726,27,e,1,4,1,2
443216,6565.511641,27,e,2,5,0,1
443217,6580.034574,27,e,0,6,1,1
443226,6893.735921,27,e,0,3,2,1
443228,7146.525888,27,e,5,1,0,6
443240,7636.506595,27,e,4,3,0,3
443243,7668.446521,27,e,2,4,1,3
443244,7710.128815,27,e,5,1,0,3
443246,7768.017231,27,e,1,6,1,2
443247,7774.66085,27,e,3,5,0,2
443250,7863.079864,27,e,4,3,0,2
443252,7895.554016,27,e,0,8,1,1
443253,7896.151271,27,e,2,4,1,2
443257,8025.97669,27,e,1,6,1,1
443260,8038.537113,27,e,3,5,0,1
443262,8107.551266,27,e,4,3,0,1
443263,8126.811141,27,e,2,4,1,1
443265,8182.478554,27,e,0,5,2,1
443288,8856.56317,27,e,3,4,1,4
443289,8942.561819,27,e,6,1,0,4
443298,9091.747497,27,e,3,4,1,3
443304,9211.324985,27,e,2,6,1,2
443306,9226.728756,27,e,3,1,2,4
443309,9274.192136,27,e,2,3,2,3
443311,9317.933556,27,e,5,3,0,2
443312,9325.366723,27,e,3,4,1,2
443315,9358.938972,27,e,6,1,0,2
443321,9477.504077,27,e,2,6,1,1
443322,9480.026061,27,e,2,3,2,2
443325,9559.542625,27,e,3,1,2,2
443326,9566.412188,27,e,3,4,1,1
443330,9609.17245,27,e,6,1,0,1
443332,9644.265759,27,e,5,0,1,1
443335,9686.730296,27,e,2,3,2,1
443337,9735.939198,27,e,3,1,2,1
443340,9785.248404,27,e,0,4,3,1
443357,10168.639602,27,e,7,1,0,5
443369,10358.91177,27,e,7,1,0,4
443372,10405.192955,27,e,5,2,1,4
443373,10407.56286,27,e,4,1,2,5
443376,10485.85286,27,e,6,0,1,4
443386,10607.492108,27,e,5,2,1,3
443389,10645.427029,27,e,6,0,1,3
443407,10848.017907,27,e,6,0,1,2
443410,10882.399024,27,e,2,2,3,3
443416,10949.71373,27,e,1,4,3,2
443426,11064.134309,27,e,2,2,3,2
443427,11066.014147,27,e,5,2,1,1
443428,11077.386898,27,e,6,0,1,1
443433,11137.990182,27,e,4,1,2,1
443436,11166.212356,27,e,1,4,3,1
443441,11244.940598,27,e,2,2,3,1
443446,11330.015206,27,e,1,1,4,2
443455,11469.809292,27,e,1,1,4,1
443527,12239.803378,27,e,3,2,3,3
443538,12325.948904,27,e,5,1,2,2
443549,12424.7863,27,e,3,2,3,2
443576,12644.488591,27,e,4,0,3,1
443606,12991.772,27,e,0,2,5,1
443766,14135.993651,27,e,1,2,5,2
443789,14304.237781,27,e,1,2,5,1
443948,15244.696732,27,e,3,0,5,4
443979,15405.298189,27,e,3,0,5,3
444007,15522.261072,27,e,3,0,5,2
444027,15656.896766,27,e,3,0,5,1
455749,4217.62072,28,e,1,4,0,2
455752,4329.881405,28,e,0,6,0,1
455762,5366.150175,28,e,3,2,0,4
455763,5435.09295,28,e,2,4,0,3
455764,5513.890059,28,e,4,0,0,4
455765,5538.59117,28,e,1,6,0,2
455766,5563.272828,28,e,3,2,0,3
455767,5645.202221,28,e,4,0,0,3
455768,5664.911701,28,e,2,4,0,2
455769,5670.246657,28,e,0,8,0,1
455770,5754.752298,28,e,3,2,0,2
455773,5799.753262,28,e,1,6,0,1
455775,5898.955281,28,e,2,4,0,1
455776,5944.585312,28,e,0,5,1,1
455778,5962.789276,28,e,3,2,0,1
455779,5985.346633,28,e,4,0,0,1
455784,6328.378651,28,e,1,0,2,1
455785,6558.938113,28,e,5,0,0,6
455786,6581.330853,28,e,4,2,0,5
455787,6643.86629,28,e,3,4,0,4
455792,6880.902103,28,e,3,4,0,3
455793,6903.61434,28,e,5,0,0,4
455794,6987.859528,28,e,4,2,0,3
455796,7005.233433,28,e,2,6,0,2
455800,7117.027057,28,e,3,4,0,2
455801,7141.260303,28,e,1,5,1,2
455806,7259.494627,28,e,0,7,1,1
455808,7274.789733,28,e,2,6,0,1
455810,7363.829569,28,e,3,4,0,1
455811,7381.804684,28,e,1,5,1,1
455815,7470.541603,28,e,2,3,1,1
455818,7559.578812,28,e,0,4,2,1
455827,7977.470535,28,e,6,0,0,6
455828,8009.061794,28,e,5,2,0,5
455835,8213.874802,28,e,5,2,0,4
455837,8289.227512,28,e,6,0,0,4
455838,8328.247305,28,e,4,4,0,3
455839,8330.360537,28,e,2,5,1,3
455844,8440.046429,28,e,1,7,1,2
455845,8454.705661,28,e,6,0,0,3
455850,8573.408094,28,e,4,4,0,2
455852,8576.880566,28,e,2,5,1,2
455853,8639.445472,28,e,5,2,0,2
455856,8662.720233,28,e,6,0,0,2
455857,8674.078025,28,e,2,2,2,3
455859,8714.036296,28,e,1,7,1,1
455861,8744.846742,28,e,1,4,2,2
455864,8823.860539,28,e,2,5,1,1
455865,8836.098518,28,e,4,4,0,1
455868,8885.256997,28,e,5,2,0,1
455869,8902.79166,28,e,6,0,0,1
455873,8963.445851,28,e,1,4,2,1
455892,9436.333595,28,e,4,3,1,5
455902,9662.819878,28,e,4,3,1,4
455916,9880.406398,28,e,4,3,1,3
455922,9955.952848,28,e,5,1,1,3
455923,10011.057015,28,e,4,0,2,4
455931,10103.919417,28,e,4,3,1,2
455935,10143.492998,28,e,4,0,2,3
455937,10152.848461,28,e,5,1,1,2
455946,10280.905567,28,e,4,0,2,2
455959,10439.032204,28,e,0,5,3,1
455960,10439.761417,28,e,3,2,2,1
455962,10463.456121,28,e,4,0,2,1
455979,10790.537314,28,e,0,2,4,1
455991,10991.560636,28,e,6,1,1,5
456004,11168.331533,28,e,6,1,1,4
456033,11468.133394,28,e,3,1,3,4
456038,11513.424703,28,e,2,3,3,3
456053,11643.787747,28,e,3,1,3,3
456054,11660.550775,28,e,5,0,2,2
456059,11717.987241,28,e,2,3,3,2
456067,11799.875469,28,e,3,1,3,2
456080,11921.828387,28,e,2,3,3,1
456085,11972.288669,28,e,3,1,3,1
456093,12055.864349,28,e,2,0,4,2
456099,12167.586366,28,e,2,0,4,1
456123,12406.33308,28,e,0,1,5,1
456189,12986.0965,28,e,4,1,3,3
456441,14705.677495,28,e,2,1,5,3
456470,14864.441573,28,e,2,1,5,2
456491,15010.912164,28,e,2,1,5,1
456686,16012.103372,28,e,3,1,5,3
468498,3660.175131,28,f,0,5,0,1
468500,3818.672437,28,f,2,1,0,1
468502,4735.217669,28,f,3,1,0,4
468503,4786.170204,28,f,2,3,0,3
468504,4877.465287,28,f,1,5,0,2
468505,4908.792714,28,f,3,1,0,3
468507,4999.908305,28,f,0,7,0,1
468508,5071.020453,28,f,3,1,0,2
468509,5120.811477,28,f,1,5,0,1
468511,5208.455718,28,f,2,3,0,1
468512,5256.772427,28,f,3,1,0,1
468518,6086.507835,28,f,2,5,0,3
468519,6148.836302,28,f,4,1,0,4
468520,6200.797087,28,f,1,7,0,2
468521,6221.151515,28,f,3,3,0,3
468522,6317.808885,28,f,4,1,0,3
468523,6334.940544,28,f,2,5,0,2
468524,6340.887482,28,f,0,9,0,1
468526,6436.651463,28,f,3,3,0,2
468527,6478.195539,28,f,1,7,0,1
468528,6493.653162,28,f,1,4,1,2
468529,6496.908065,28,f,4,1,0,2
468530,6587.520708,28,f,2,5,0,1
468531,6601.954297,28,f,0,6,1,1
468533,6665.027113,28,f,3,3,0,1
468534,6706.831705,28,f,4,1,0,1
468538,6915.360722,28,f,0,3,2,1
468543,7377.004584,28,f,5,1,0,5
468550,7658.43097,28,f,4,3,0,3
468553,7690.321576,28,f,2,4,1,3
468554,7733.617962,28,f,5,1,0,3
468555,7789.941347,28,f,1,6,1,2
468556,7796.676328,28,f,3,5,0,2
468559,7885.002353,28,f,4,3,0,2
468560,7917.55009,28,f,0,8,1,1
468561,7917.98522,28,f,2,4,1,2
468562,7934.86109,28,f,5,1,0,2
468565,8047.867364,28,f,1,6,1,1
468567,8060.551975,28,f,3,5,0,1
468569,8129.477792,28,f,4,3,0,1
468570,8148.654712,28,f,2,4,1,1
468571,8166.830554,28,f,5,1,0,1
468572,8204.18994,28,f,0,5,2,1
468587,8818.172407,28,f,4,2,1,5
468591,8878.47507,28,f,3,4,1,4
468600,9113.600616,28,f,3,4,1,3
468605,9233.23134,28,f,2,6,1,2
468607,9249.685708,28,f,3,1,2,4
468609,9295.865194,28,f,2,3,2,3
468611,9339.787826,28,f,5,3,0,2
468612,9347.246676,28,f,3,4,1,2
468620,9499.428297,28,f,2,6,1,1
468621,9501.650564,28,f,2,3,2,2
468624,9582.06503,28,f,3,1,2,2
468625,9588.196303,28,f,3,4,1,1
468629,9634.415381,28,f,6,1,0,1
468630,9646.94708,28,f,4,2,1,1
468632,9708.360357,28,f,2,3,2,1
468634,9758.575161,28,f,3,1,2,1
468637,9806.749728,28,f,0,4,3,1
468664,10427.305516,28,f,5,2,1,4
468665,10430.42723,28,f,4,1,2,5
468677,10629.316324,28,f,5,2,1,3
468704,10971.240173,28,f,1,4,3,2
468714,11088.206426,28,f,5,2,1,1
468720,11187.713298,28,f,1,4,3,1
468725,11266.371179,28,f,2,2,3,1
468729,11351.928266,28,f,1,1,4,2
468737,11491.573211,28,f,1,1,4,1
468802,12261.232511,28,f,3,2,3,3
468821,12446.197662,28,f,3,2,3,2
468871,13012.843314,28,f,0,2,5,1
469014,14157.094412,28,f,1,2,5,2
469034,14325.306049,28,f,1,2,5,1
480247,4240.420951,29,f,1,4,0,2
480249,4352.746107,29,f,0,6,0,1
480255,5388.868583,29,f,3,2,0,4
480256,5457.912127,29,f,2,4,0,3
480257,5561.470908,29,f,1,6,0,2
480258,5585.955158,29,f,3,2,0,3
480259,5687.685642,29,f,2,4,0,2
480260,5693.189122,29,f,0,8,0,1
480261,5777.4507,29,f,3,2,0,2
480263,5822.600405,29,f,1,6,0,1
480265,5921.720408,29,f,2,4,0,1
480266,5967.241106,29,f,0,5,1,1
480268,5985.557026,29,f,3,2,0,1
480272,6604.042461,29,f,4,2,0,5
480273,6666.706585,29,f,3,4,0,4
480277,6903.681434,29,f,3,4,0,3
480278,7010.531385,29,f,4,2,0,3
480280,7028.084504,29,f,2,6,0,2
480283,7139.780103,29,f,3,4,0,2
480284,7163.936212,29,f,1,5,1,2
480288,7282.229526,29,f,0,7,1,1
480289,7283.281817,29,f,2,3,1,2
480290,7297.624588,29,f,2,6,0,1
480292,7386.577684,29,f,3,4,0,1
480293,7404.460486,29,f,1,5,1,1
480295,7493.10781,29,f,2,3,1,1
480298,7582.019517,29,f,0,4,2,1
480304,8031.724211,29,f,5,2,0,5
480310,8236.54881,29,f,5,2,0,4
480312,8350.941601,29,f,4,4,0,3
480313,8353.109627,29,f,2,5,1,3
480318,8462.80234,29,f,1,7,1,2
480323,8596.051555,29,f,4,4,0,2
480325,8599.628821,29,f,2,5,1,2
480326,8662.22624,29,f,5,2,0,2
480328,8696.451218,29,f,2,2,2,3
480330,8736.761885,29,f,1,7,1,1
480332,8767.309926,29,f,1,4,2,2
480334,8846.470979,29,f,2,5,1,1
480335,8858.871789,29,f,4,4,0,1
480338,8908.16649,29,f,5,2,0,1
480341,8985.883654,29,f,1,4,2,1
480356,9459.015519,29,f,4,3,1,5
480364,9685.413052,29,f,4,3,1,4
480376,9902.973422,29,f,4,3,1,3
480381,9979.961976,29,f,5,1,1,3
480389,10126.587678,29,f,4,3,1,2
480393,10176.205787,29,f,5,1,1,2
480408,10403.318513,29,f,5,1,1,1
480411,10461.347711,29,f,0,5,3,1
480412,10462.182677,29,f,3,2,2,1
480416,10566.897122,29,f,1,3,3,1
480427,10812.535792,29,f,0,2,4,1
480437,11015.960656,29,f,6,1,1,5
480448,11192.532069,29,f,6,1,1,4
480473,11491.793096,29,f,3,1,3,4
480477,11535.705602,29,f,2,3,3,3
480490,11667.207332,29,f,3,1,3,3
480495,11740.213391,29,f,2,3,3,2
480503,11823.028352,29,f,3,1,3,2
480513,11944.062312,29,f,2,3,3,1
480517,11995.447982,29,f,3,1,3,1
480548,12428.559073,29,f,0,1,5,1
480608,13009.471761,29,f,4,1,3,3
480824,14728.54338,29,f,2,1,5,3
480848,14886.846003,29,f,2,1,5,2
480867,15033.424786,29,f,2,1,5,1
481039,16034.139313,29,f,3,1,5,3
492004,3683.000208,29,e,0,5,0,1
492010,4756.499264,29,e,3,1,0,4
492011,4808.950044,29,e,2,3,0,3
492012,4900.305563,29,e,1,5,0,2
492015,5022.812138,29,e,0,7,0,1
492017,5143.622003,29,e,1,5,0,1
492020,5231.188697,29,e,2,3,0,1
492021,5277.926997,29,e,3,1,0,1
492028,6025.818058,29,e,3,3,0,4
492029,6109.365912,29,e,2,5,0,3
492031,6223.715704,29,e,1,7,0,2
492032,6243.888785,29,e,3,3,0,3
492034,6357.753785,29,e,2,5,0,2
492035,6363.868066,29,e,0,9,0,1
492038,6459.368993,29,e,3,3,0,2
492039,6501.0784,29,e,1,7,0,1
492040,6516.284992,29,e,1,4,1,2
492043,6610.314799,29,e,2,5,0,1
492044,6624.655975,29,e,0,6,1,1
492049,6737.223808,29,e,1,4,1,1
492053,6937.756891,29,e,0,3,2,1
492055,7191.176608,29,e,5,1,0,6
492059,7397.84344,29,e,5,1,0,5
492067,7681.137049,29,e,4,3,0,3
492070,7712.976836,29,e,2,4,1,3
492071,7754.429602,29,e,5,1,0,3
492073,7812.6477,29,e,1,6,1,2
492074,7819.476828,29,e,3,5,0,2
492077,7907.70519,29,e,4,3,0,2
492079,7940.330795,29,e,0,8,1,1
492080,7940.598007,29,e,2,4,1,2
492084,8070.539241,29,e,1,6,1,1
492087,8083.351775,29,e,3,5,0,1
492089,8152.180515,29,e,4,3,0,1
492090,8171.277515,29,e,2,4,1,1
